Language, Ratio
Scala-BitVector, 0.126299388583731
JRuby-BitVector, 3.65156731137948
python-BitString, 1.99270512222499
CSharp-BitVector, 19.9006245020291
Rust-BitVector, 0.33614195215597
PHP-BitString, 11.653976376438
perl5.22-BitString, 0.176043552169827
clojure-persistentvector, 1012.43973130955
Python-BitString, 6.13070418795319
Pascal-BitVector, 3.98436579211005
perl-BitVector, 0.202155080104559
Scala-BitString, 0.0363538428140336
clisp-BitVector, 0.511268176863679
Haskell-BitVector, 277.223147723588
julia-BitString, 1
julia-BitString, 1
clisp-BitVector, 1.53801944993791
Haskell-BitVector, 0.0696747614103792
Scala-BitString, 0.12615140598911
perl-BitVector, 0.486163493869398
Python-BitString, 5.44974226530984
Pascal-BitVector, 11.4838785595364
PHP-BitString, 11.9829033604502
clojure-persistentvector, 1018.65932697587
perl5.22-BitString, 0.5869483148587
python-BitString, 4.32985371092226
CSharp-BitVector, 57.014274701332
Rust-BitVector, 1.18906390768297
Scala-BitVector, 0.426378405462914
JRuby-BitVector, 7.71168549349976
perl5.20-BitString, 10.3947407257194
Octave-BitVector, 0.141836028642282
Kotlin-BitVector, 2.12506000230338
clojure-BitVector, 0.644035258155384
perl-BitString, 0.0916308253943619
lua-BitString, 4.54285318230009
Python_DEAP_numpy-BitVector, 4.22273866577712
perlsimple-BitString, 10.2109175099612
Dart-BitVector, 14.0906485393085
C++-BitString, 0.276760719880645
Ruby-BitVector, 4.23696083449693
Go-BitVector, 73.4154119412952
Python_DEAP-List, 3.47502562136721
C-BitString, 3.98876587753807
node-BitString, 6.54831704906152
Java-BitSet, 67.2320572181246
perl-BitVector, 0.0640875502402152
Python-BitString, 8.28714895157519
Pascal-BitVector, 1.17809591548783
PHP-BitString, 15.945416618046
clojure-persistentvector, 489.600210073685
perl5.22-BitString, 0.0506620264050079
python-BitString, 0.667737886721316
Rust-BitVector, 0.0962167746552332
CSharp-BitVector, 6.17019172185508
julia-BitString, 1
Haskell-BitVector, 25.6693239695808
clisp-BitVector, 0.153230452368642
Scala-BitString, 0.0101283794976144
Ruby-BitVector, 1.13577449216367
Python_DEAP-List, 0.675937973717107
Go-BitVector, 55.0717870994597
node-BitString, 16.7911979951002
C-BitString, 0.312742559315627
Java-BitSet, 56.6527709887704
Scala-BitVector, 0.0364256612049512
JRuby-BitVector, 1.48594741058523
perl5.20-BitString, 11.0630000825564
clojure-BitVector, 0.0334344396494447
Kotlin-BitVector, 0.168092024387051
Octave-BitVector, 0.339942190455639
perl-BitString, 0.0101395358712582
lua-BitString, 4.20009907750361
Python_DEAP_numpy-BitVector, 5.31822438804196
Dart-BitVector, 0.818461666791579
C++-BitString, 0.022390419571464
perlsimple-BitString, 14.5906330726937
Ruby-BitVector, 0.571410657254287
Go-BitVector, 40.4713866787765
Python_DEAP-List, 0.435277020047761
C-BitString, 0.203895777567128
node-BitString, 40.1669130446545
Java-BitSet, 43.5541166732594
perl5.20-BitString, 9.58897464152376
clojure-BitVector, 0.0206968241020343
Octave-BitVector, 0.838692987726434
Scala-BitVector, 0.0233577833470174
JRuby-BitVector, 0.889859262907462
Python_DEAP_numpy-BitVector, 4.71018486495344
C++-BitString, 0.0144322696974614
perlsimple-BitString, 14.9813955408366
perl-BitString, 0.00658261745365105
lua-BitString, 3.48906676615032
Python-BitString, 1.23010788392147
perl-BitVector, 0.0421225811443069
python-BitString, 0.426339009696512
CSharp-BitVector, 3.91227444196138
PHP-BitString, 15.9219092435168
clojure-persistentvector, 6305.31011416773
perl5.22-BitString, 0.0324189547349289
Haskell-BitVector, 6.9815828776987
clisp-BitVector, 0.0993348028733566
julia-BitString, 1
Scala-BitString, 0.00633802214656385
Python_DEAP_numpy-BitVector, 5.03746994454922
Dart-BitVector, 1.45830314684738
perlsimple-BitString, 13.4717782383061
C++-BitString, 0.0309962138126999
lua-BitString, 4.11206487925072
perl-BitString, 0.0139242465380492
clojure-BitVector, 0.0461279842091649
perl5.20-BitString, 11.0880672962463
Kotlin-BitVector, 0.233450386323538
Octave-BitVector, 0.240145799680068
Scala-BitVector, 0.0500575238856732
JRuby-BitVector, 2.34591178014024
node-BitString, 11.6008271710225
C-BitString, 0.430191424724999
Java-BitSet, 59.5256187503127
Ruby-BitVector, 1.653699565567
Python_DEAP-List, 0.923085523990173
Go-BitVector, 53.6972822632344
Scala-BitString, 0.0142109993344074
clisp-BitVector, 0.201632974423949
Haskell-BitVector, 63.1162481435008
julia-BitString, 1
python-BitString, 0.927401599534306
Rust-BitVector, 0.133196957371645
CSharp-BitVector, 8.40008965890812
PHP-BitString, 14.7775331587524
perl5.22-BitString, 0.0696512458647977
clojure-persistentvector, 1739.83815640627
Python-BitString, 4.69340936067477
Pascal-BitVector, 1.64358121854765
perl-BitVector, 0.0869586200497112
Go-BitVector, 69.9137247919441
Python_DEAP-List, 5.66152877771712
Ruby-BitVector, 5.86263136428041
Java-BitSet, 151.848223235385
node-BitString, 6.50470206603185
C-BitString, 30.7943450035348
JRuby-BitVector, 9.71580937404995
Scala-BitVector, 2.69866203228396
Kotlin-BitVector, 15.8494198457364
perl5.20-BitString, 11.1370242679639
Octave-BitVector, 0.142929549960894
clojure-BitVector, 5.22310757922529
perl-BitString, 0.242868500675808
lua-BitString, 6.67517703858904
C++-BitString, 2.01421199987271
Dart-BitVector, 63.730571529285
perlsimple-BitString, 10.9822470216666
Python_DEAP_numpy-BitVector, 4.27095793680328
perl-BitVector, 0.919158987379125
Pascal-BitVector, 34.0852340062459
Python-BitString, 5.44942322037559
clojure-persistentvector, 162.603013829848
perl5.22-BitString, 3.73480874165834
PHP-BitString, 12.1811300927306
Rust-BitVector, 8.74687255956513
CSharp-BitVector, 146.904337234384
python-BitString, 8.23222036314246
julia-BitString, 1
Haskell-BitVector, 0.78350375615457
clisp-BitVector, 4.7783038326513
Scala-BitString, 0.942680898095286
PHP-BitString, 11.9674272965895
clojure-persistentvector, 653.72721689229
perl5.22-BitString, 1.11128003858488
python-BitString, 5.41552827667289
CSharp-BitVector, 83.7670709418215
Rust-BitVector, 2.30342374740101
perl-BitVector, 0.657862495298162
Python-BitString, 5.4911479296461
Pascal-BitVector, 20.2838611602783
Scala-BitString, 0.251340985767238
julia-BitString, 1
Haskell-BitVector, 0.168789204276097
clisp-BitVector, 2.48576729905372
node-BitString, 6.46331838108071
C-BitString, 7.81320486894893
Java-BitSet, 90.5818811966925
Ruby-BitVector, 4.95521600303735
Python_DEAP-List, 4.2971004669725
Go-BitVector, 74.9791301987216
lua-BitString, 5.18040126683139
perl-BitString, 0.140247130634129
Python_DEAP_numpy-BitVector, 4.20488510499397
Dart-BitVector, 24.527632059153
C++-BitString, 0.530039279207453
perlsimple-BitString, 10.462501630085
Scala-BitVector, 0.796229180709883
JRuby-BitVector, 8.80778446395224
clojure-BitVector, 1.34302047400382
perl5.20-BitString, 10.4970456339352
Kotlin-BitVector, 4.20029183578078
Octave-BitVector, 0.140482852928727
clojure-persistentvector, 67.7177157827894
perl5.22-BitString, 2.08020227347815
PHP-BitString, 12.0813066893424
CSharp-BitVector, 124.804472075298
Rust-BitVector, 4.4988656453656
python-BitString, 6.87170217960079
perl-BitVector, 0.803138501525258
Pascal-BitVector, 25.4051983356476
Python-BitString, 5.4845074582993
Scala-BitString, 0.486541319295871
julia-BitString, 1
Haskell-BitVector, 0.367819728993286
clisp-BitVector, 3.64232234202833
Java-BitSet, 144.334473488072
node-BitString, 6.44725832020948
C-BitString, 15.5609514344369
Python_DEAP-List, 4.98060575213766
Go-BitVector, 75.0844145142983
Ruby-BitVector, 5.43995413207972
perl-BitString, 0.190839571770368
lua-BitString, 5.37442978932899
perlsimple-BitString, 10.883782983923
Dart-BitVector, 39.8013447213655
C++-BitString, 1.04342676399138
Python_DEAP_numpy-BitVector, 4.29205302061497
JRuby-BitVector, 9.05291759108572
Scala-BitVector, 1.4095459806502
clojure-BitVector, 2.78111522404279
perl5.20-BitString, 10.9659965406544
Kotlin-BitVector, 8.32165469289021
Octave-BitVector, 0.141694686090005
clisp-BitVector, 5.48838662064594
Haskell-BitVector, 1.39906476912836
julia-BitString, 1
Scala-BitString, 1.3567079427811
Python-BitString, 5.26129319377131
Pascal-BitVector, 33.6621046066284
perl-BitVector, 0.96135142270625
python-BitString, 8.86778308920664
Rust-BitVector, 16.2564522828078
CSharp-BitVector, 166.831285633855
PHP-BitString, 11.8824372659308
perl5.22-BitString, 6.13246174707061
clojure-persistentvector, 76.4309983323563
perl5.20-BitString, 11.1514387106621
clojure-BitVector, 5.17348396222319
Kotlin-BitVector, 26.1095513460613
Octave-BitVector, 0.139745650339006
Scala-BitVector, 3.6576513920512
JRuby-BitVector, 3.34244050558998
Python_DEAP_numpy-BitVector, 4.22314235256247
Dart-BitVector, 63.1954404379757
perlsimple-BitString, 10.8567588526705
C++-BitString, 3.61815462792036
perl-BitString, 0.281340772749722
lua-BitString, 7.29290497861555
Ruby-BitVector, 6.2553288653631
Go-BitVector, 65.0172163296743
Python_DEAP-List, 6.06961857313892
node-BitString, 6.27998606573797
C-BitString, 43.8422826343168
Java-BitSet, 52.014634379444
