Language, Ratio
CSharp-BitVector, 146.904337234384
Java-BitSet, 151.848223235385
clisp-BitVector, 4.7783038326513
Kotlin-BitVector, 390.571730824715
julia-BitString, 1
C-BitString, 30.7943450035348
lua-BitString, 6.67517703858904
JRuby-BitVector, 9.71580937404995
clojure-BitVector, 5.22310757922529
Ruby-BitVector, 5.86263136428041
perlsimple-BitString, 10.9822470216666
Go-Vector, 64.537311692394
Scala-BitVector, 3.6576513920512
C++-BitString, 3.61815462792036
perl5.20-BitString, 11.1514387106621
Scala-BitString, 1.3567079427811
Python_DEAP-List, 6.06961857313892
node-BitString, 6.27998606573797
Go-BitVector, 64.1456225603957
Python-BitString, 5.26129319377131
Haskell-Sequence, 1.92966126644753
Pascal-BitVector, 33.6621046066284
Octave-BitVector, 0.139745650339006
PHP-BitString, 11.8824372659308
JRuby-BitVector, 3.34244050558998
Ruby-BitVector, 6.2553288653631
clojure-BitVector, 5.17348396222319
perlsimple-BitString, 10.8567588526705
julia-BitString, 1
lua-BitString, 7.29290497861555
C-BitString, 43.8422826343168
clisp-BitVector, 5.48838662064594
Kotlin-BitVector, 151.248823835919
Python_DEAP_numpy-BitVector, 4.22314235256247
Dart-List, 63.1954404379757
CSharp-BitVector, 166.831285633855
Java-BitSet, 52.014634379444
Python-BitString, 6.99554894591546
Go-BitVector, 56.7432517689515
Octave-BitVector, 0.185425720130635
PHP-BitString, 13.0453201534705
Pascal-BitVector, 2.30568706012163
Haskell-Sequence, 0.992821111570551
Scala-BitString, 0.0217602081618199
perl5.20-BitString, 10.6137397307016
C++-BitString, 0.0470794093496169
Go-Vector, 19.2785677664724
Scala-BitVector, 0.0766690733845935
node-BitString, 8.94362230416957
Python_DEAP-List, 1.36957548233116
Kotlin-BitVector, 50.5899608419777
clisp-BitVector, 0.312896352986473
Java-BitSet, 96.1470673423105
CSharp-BitVector, 12.5436147154967
Dart-List, 2.48451951653561
Python_DEAP_numpy-BitVector, 4.54473783306468
perlsimple-BitString, 12.1197186222442
Ruby-BitVector, 2.40592997063822
clojure-BitVector, 0.0718922815116283
JRuby-BitVector, 3.21899896676417
lua-BitString, 4.07516285558625
C-BitString, 0.667161782897607
julia-BitString, 1
Scala-BitString, 0.486541319295871
Go-Vector, 59.4030856877212
Scala-BitVector, 1.4095459806502
perl5.20-BitString, 10.9659965406544
C++-BitString, 1.04342676399138
Python_DEAP-List, 4.98060575213766
node-BitString, 6.44725832020948
Python-BitString, 5.4845074582993
Go-BitVector, 82.6257256567546
PHP-BitString, 12.0813066893424
Octave-BitVector, 0.141694686090005
Haskell-Sequence, 1.32539467867178
Pascal-BitVector, 25.4051983356476
perlsimple-BitString, 10.883782983923
JRuby-BitVector, 9.05291759108572
Ruby-BitVector, 5.43995413207972
clojure-BitVector, 2.78111522404279
julia-BitString, 1
C-BitString, 15.5609514344369
lua-BitString, 5.37442978932899
Kotlin-BitVector, 358.098608291353
clisp-BitVector, 3.64232234202833
Java-BitSet, 144.334473488072
Dart-List, 39.8013447213655
Python_DEAP_numpy-BitVector, 4.29205302061497
CSharp-BitVector, 124.804472075298
Haskell-Sequence, 2.28086588737952
Pascal-BitVector, 0.936900007313695
PHP-BitString, 16.5076150220325
Octave-BitVector, 0.518936632896702
Go-BitVector, 49.9307799588423
Python-BitString, 4.74978501263875
node-BitString, 25.4241456541629
Python_DEAP-List, 0.51979267444041
C++-BitString, 0.0172348808165746
perl5.20-BitString, 10.3159836580401
Go-Vector, 5.91722822048822
Scala-BitVector, 0.0281674581670543
Scala-BitString, 0.00767021324403005
CSharp-BitVector, 4.73842164090346
Python_DEAP_numpy-BitVector, 5.17304344910759
Dart-List, 0.613530965972314
Java-BitSet, 49.340532191695
clisp-BitVector, 0.118767740982503
Kotlin-BitVector, 22.4803066059511
lua-BitString, 3.97819641296423
C-BitString, 0.244865564573288
julia-BitString, 1
clojure-BitVector, 0.0252064473829154
Ruby-BitVector, 0.711465489619646
JRuby-BitVector, 1.12524673789331
perlsimple-BitString, 14.8115985848609
Kotlin-BitVector, 50.8381805421244
clisp-BitVector, 0.511268176863679
Java-BitSet, 117.361140297444
Dart-List, 4.14210871862198
Python_DEAP_numpy-BitVector, 4.24452596092172
CSharp-BitVector, 19.9006245020291
perlsimple-BitString, 10.2212931108135
JRuby-BitVector, 3.65156731137948
Ruby-BitVector, 2.94733742541188
clojure-BitVector, 0.168059824321336
julia-BitString, 1
lua-BitString, 4.0257897807506
C-BitString, 1.11586514169819
Python-BitString, 6.13070418795319
Go-BitVector, 54.9205441904913
PHP-BitString, 11.653976376438
Octave-BitVector, 0.151902994793592
Haskell-Sequence, 0.89064588538189
Pascal-BitVector, 3.98436579211005
Scala-BitString, 0.0363538428140336
Go-Vector, 24.597378370683
Scala-BitVector, 0.126299388583731
perl5.20-BitString, 10.9962701965389
C++-BitString, 0.0775777364301722
node-BitString, 7.38502784535653
Python_DEAP-List, 1.90020010609186
Haskell-Sequence, 1.00251423711976
Pascal-BitVector, 11.4838785595364
Octave-BitVector, 0.141836028642282
PHP-BitString, 11.9829033604502
Go-BitVector, 82.3995285996721
